kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag,rho_p,Pmin_day,planet_type,is_habitable
10090854,K05762.01,1,1.0,12.63063129,1.37,689.0,53.17,5579.0,0.798,4.58,15.633,5.5,0.22386075217339096,rocky,False
7377343,K05384.01,1,1.0,7.95445779,9.5,1064.0,303.36,6217.0,1.196,4.306,14.406,1.0,0.525,gas_giant,False
8396288,K05512.01,1,1.0,8.5852872,3.02,777.0,85.95,5488.0,0.818,4.57,16.565,1.6,0.4150489428970998,neptune_like,False
8429817,K05515.01,1,1.0,6.263491873,6.46,1180.0,458.5,6247.0,1.194,4.255,13.952,1.0,0.525,gas_giant,False
10146103,K05769.01,1,0.899,7.58062893,0.97,937.0,182.01,5753.0,1.041,4.417,14.498,5.5,0.22386075217339096,rocky,False
11456256,K05901.01,1,0.925,61.611129,1.29,597.0,30.02,6533.0,1.386,4.227,12.332,5.5,0.22386075217339096,rocky,False
11520114,K05909.01,1,1.0,7.07987663,1.36,738.0,70.05,4808.0,0.806,4.521,15.975,5.5,0.22386075217339096,rocky,False
11716643,K05929.01,1,0.939,466.002988,4.92,223.0,0.58,5830.0,0.876,4.54,14.692,1.6,0.4150489428970998,neptune_like,False
11803074,K05932.01,1,0.902,355.86134,2.79,233.0,0.7,5736.0,0.801,4.576,15.887,3.0,0.30310889132455354,intermediate,False
12300524,K05964.01,1,0.832,32.033211,0.85,591.0,28.78,6039.0,1.005,4.478,13.186,5.5,0.22386075217339096,rocky,False
10967168,K05845.01,1,1.0,22.2659599,1.18,896.0,152.29,6888.0,1.492,4.223,11.299,5.5,0.22386075217339096,rocky,False
11026582,K05854.01,1,0.982,240.57135,2.93,302.0,1.96,6146.0,0.943,4.497,14.466,3.0,0.30310889132455354,intermediate,False
11036168,K05855.01,1,0.858,217.792748,6.15,334.0,2.94,5600.0,1.283,4.209,15.138,1.0,0.525,gas_giant,False
11037818,K05856.01,2,0.848,259.34304,6.04,449.0,9.65,5490.0,3.204,3.629,14.759,1.0,0.525,gas_giant,False
12554212,K05974.01,1,0.993,4.76815507,0.49,761.0,79.48,4680.0,0.649,4.618,13.442,5.5,0.22386075217339096,rocky,False
11176166,K05875.01,2,1.0,9.8788502,2.64,1003.0,238.98,6477.0,1.148,4.361,14.496,3.0,0.30310889132455354,intermediate,False
11407847,K05895.01,1,0.949,11.8307724,1.16,770.0,83.17,5550.0,0.958,4.411,15.337,5.5,0.22386075217339096,rocky,False
8374077,K06179.01,1,0.979,16.2957847,2.13,744.0,72.62,6063.0,1.012,4.476,15.735,3.0,0.30310889132455354,intermediate,False
10055126,K01608.03,2,0.96,232.040326,2.05,327.0,2.71,5903.0,1.156,4.3,13.797,3.0,0.30310889132455354,intermediate,False
9285265,K03410.02,2,0.979,61.569765,2.44,530.0,18.66,5626.0,1.389,4.149,15.589,3.0,0.30310889132455354,intermediate,False
9947653,K04647.02,1,0.972,12.008552,2.08,1016.0,251.93,5303.0,1.964,3.87,13.726,3.0,0.30310889132455354,intermediate,False
6527078,K04657.02,1,0.969,10.4314847,0.77,700.0,56.67,5361.0,0.774,4.588,13.241,5.5,0.22386075217339096,rocky,False
8653134,K06186.01,2,1.0,5.34264143,1.72,799.0,96.47,5101.0,0.67,4.63,13.116,3.0,0.30310889132455354,intermediate,False
4472818,K03878.02,1,0.999,15.3573445,1.42,729.0,66.65,5818.0,0.986,4.464,12.72,5.5,0.22386075217339096,rocky,False
8030339,K03954.02,2,1.0,5.71668787,1.92,955.0,196.51,5638.0,0.883,4.488,15.665,3.0,0.30310889132455354,intermediate,False
8037145,K00520.04,2,0.905,51.1658019,1.51,398.0,5.96,4963.0,0.826,4.501,14.55,5.5,0.22386075217339096,rocky,False
8934103,K04009.02,1,0.93,77.792718,2.17,453.0,10.0,5497.0,1.241,4.243,15.245,3.0,0.30310889132455354,intermediate,False
5956656,K01053.02,1,0.908,46.245164,2.46,519.0,17.15,5553.0,1.107,4.32,15.376,3.0,0.30310889132455354,intermediate,False
7954278,K07859.01,1,0.999,0.306702491,0.93,2318.0,6868.33,5310.0,0.786,4.512,15.229,5.5,0.22386075217339096,rocky,False
7100673,K04032.03,2,0.997,5.99273265,0.91,1010.0,245.32,5574.0,1.065,4.354,12.639,5.5,0.22386075217339096,rocky,False
7100673,K04032.04,2,1.0,5.10110666,0.85,1065.0,304.8,5574.0,1.065,4.354,12.639,5.5,0.22386075217339096,rocky,False
3747817,K04103.02,1,0.868,14.2378417,1.1,629.0,37.02,5273.0,0.801,4.566,14.838,5.5,0.22386075217339096,rocky,False
8162789,K00521.02,1,0.978,10.8206034,1.19,885.0,145.06,6032.0,1.06,4.387,14.633,5.5,0.22386075217339096,rocky,False
9828127,K04192.02,1,0.995,32.0273169,1.14,525.0,17.95,5505.0,0.909,4.501,15.004,5.5,0.22386075217339096,rocky,False
5177859,K04246.02,1,0.98,8.75630628,1.12,982.0,219.87,5839.0,1.227,4.279,13.382,5.5,0.22386075217339096,rocky,False
11081504,K04287.02,1,1.0,9.6183111,0.85,1142.0,402.64,6134.0,1.665,4.065,11.265,5.5,0.22386075217339096,rocky,False
3645438,K04385.02,2,0.911,386.370512,2.96,209.0,0.45,5119.0,0.834,4.508,15.825,3.0,0.30310889132455354,intermediate,False
3645438,K04385.03,1,0.946,17.3695112,1.45,588.0,28.35,5119.0,0.834,4.508,15.825,5.5,0.22386075217339096,rocky,False
9655711,K06209.01,1,1.0,12.7143635,2.2,785.0,89.81,5947.0,0.962,4.481,16.154,3.0,0.30310889132455354,intermediate,False
5856571,K01839.02,1,0.985,80.4103783,4.93,535.0,19.35,5476.0,1.673,3.904,13.237,1.6,0.4150489428970998,neptune_like,False
8222395,K07873.01,1,0.965,1.93188768,0.57,1427.0,977.65,5896.0,0.914,4.516,13.5,5.5,0.22386075217339096,rocky,False
4742420,K06120.01,1,0.997,90.097375,1.7,430.0,8.05,6116.0,1.008,4.444,15.416,3.0,0.30310889132455354,intermediate,False
8780959,K03741.03,2,0.996,5.1117547,2.81,1351.0,788.0,6432.0,1.345,4.207,13.306,3.0,0.30310889132455354,intermediate,False
10200627,K06217.01,1,0.956,7.7016694,4.44,1627.0,1656.27,5174.0,3.608,3.228,15.268,1.6,0.4150489428970998,neptune_like,False
8332521,K04567.02,1,0.994,4.67250377,1.11,1149.0,412.73,6146.0,0.987,4.454,13.775,5.5,0.22386075217339096,rocky,False
8242769,K07875.01,1,0.826,21.9711574,1.32,649.0,41.86,5763.0,0.997,4.436,15.57,5.5,0.22386075217339096,rocky,False
10964440,K01310.02,1,0.913,144.688915,3.33,416.0,7.09,5372.0,1.71,4.007,14.569,1.6,0.4150489428970998,neptune_like,False
5428657,K06130.01,1,0.999,1.54287434,1.05,1007.0,243.62,4530.0,0.539,4.704,15.121,5.5,0.22386075217339096,rocky,False
5629353,K06132.01,1,0.996,33.3200908,13.0,750.0,74.79,6264.0,1.651,4.133,14.624,1.0,0.525,gas_giant,False
5629353,K06132.02,2,1.0,7.5844241,5.83,1228.0,537.4,6264.0,1.651,4.133,14.624,1.6,0.4150489428970998,neptune_like,False
4736569,K01996.02,1,0.95,7.07394528,0.84,647.0,41.43,4777.0,0.561,4.689,15.629,5.5,0.22386075217339096,rocky,False
10662202,K00750.03,1,0.929,14.516741,1.45,606.0,31.8,4954.0,0.828,4.5,15.377,5.5,0.22386075217339096,rocky,False
9008103,K03283.02,1,0.989,20.5718107,1.34,498.0,14.51,4922.0,0.708,4.624,15.322,5.5,0.22386075217339096,rocky,False
5629353,K06132.03,1,0.998,11.867172,4.03,1058.0,296.23,6264.0,1.651,4.133,14.624,1.6,0.4150489428970998,neptune_like,False
5816144,K06137.01,1,1.0,12.4970599,1.44,839.0,117.3,6174.0,1.021,4.445,14.191,5.5,0.22386075217339096,rocky,False
10717220,K06228.01,2,1.0,21.0907909,1.88,606.0,31.86,5723.0,0.818,4.546,14.223,3.0,0.30310889132455354,intermediate,False
10989274,K06233.01,2,1.0,16.17803,2.25,754.0,76.54,5929.0,1.069,4.413,14.472,3.0,0.30310889132455354,intermediate,False
4247991,K02311.03,2,0.976,104.3519624,1.39,355.0,3.74,5650.0,0.87,4.546,12.57,5.5,0.22386075217339096,rocky,False
9839821,K02012.02,2,0.877,180.921729,2.3,302.0,1.96,5818.0,0.848,4.554,14.876,3.0,0.30310889132455354,intermediate,False
6221385,K06145.01,2,0.937,19.672324,4.07,908.0,160.98,6486.0,1.485,4.136,14.263,1.6,0.4150489428970998,neptune_like,False
6221385,K06145.02,2,0.999,32.657035,3.73,767.0,81.91,6486.0,1.485,4.136,14.263,1.6,0.4150489428970998,neptune_like,False
6221385,K06145.03,1,0.802,7.3138454,2.73,1263.0,601.53,6486.0,1.485,4.136,14.263,3.0,0.30310889132455354,intermediate,False
11566064,K00353.03,1,0.975,11.1619384,1.97,1093.0,337.23,6200.0,1.64,4.072,13.374,3.0,0.30310889132455354,intermediate,False
7825899,K00896.03,1,1.0,28.8672107,1.51,493.0,14.0,5191.0,0.837,4.564,15.258,5.5,0.22386075217339096,rocky,False
11856178,K06246.01,1,1.0,9.13315062,1.48,900.0,155.42,6122.0,0.964,4.487,11.767,5.5,0.22386075217339096,rocky,False
8168187,K02209.02,1,0.901,35.502865,2.18,724.0,64.83,5528.0,1.839,3.892,14.31,3.0,0.30310889132455354,intermediate,False
7835312,K06164.01,1,0.959,29.5126153,1.84,678.0,49.95,5746.0,1.351,4.189,15.334,3.0,0.30310889132455354,intermediate,False
7908367,K06166.01,2,1.0,12.2064304,5.41,895.0,151.44,5254.0,1.514,4.05,14.13,1.6,0.4150489428970998,neptune_like,False
7908367,K06166.02,2,1.0,6.6513189,4.81,1095.0,340.06,5254.0,1.514,4.05,14.13,1.6,0.4150489428970998,neptune_like,False
4142847,K02210.02,2,1.0,210.631486,3.23,234.0,0.71,4895.0,0.759,4.589,15.195,1.6,0.4150489428970998,neptune_like,False
4665571,K02393.02,2,1.0,0.766691517,1.22,1541.0,1334.22,4821.0,0.788,4.529,14.903,5.5,0.22386075217339096,rocky,False
7289317,K02450.02,1,0.982,7.1931193,1.12,916.0,166.3,5518.0,1.008,4.4,14.834,5.5,0.22386075217339096,rocky,False
7375348,K00266.02,1,1.0,47.7439509,1.74,575.0,25.84,5949.0,1.292,4.272,11.472,3.0,0.30310889132455354,intermediate,False
1432789,K00992.02,1,0.961,4.57834367,1.44,1206.0,499.41,5782.0,1.22,4.28,15.214,5.5,0.22386075217339096,rocky,False
12266636,K01522.02,1,0.958,12.654896,1.02,801.0,97.41,5833.0,1.022,4.407,14.264,5.5,0.22386075217339096,rocky,False
8182107,K07870.01,1,0.982,92.552007,2.1,440.0,8.87,5808.0,1.22,4.306,14.452,3.0,0.30310889132455354,intermediate,False
12206313,K02714.03,2,0.955,184.262741,2.57,380.0,4.93,6115.0,1.291,4.249,13.312,3.0,0.30310889132455354,intermediate,False
5184911,K02719.02,1,0.99,106.25976,1.5,303.0,1.99,4827.0,0.823,4.508,15.141,5.5,0.22386075217339096,rocky,False
10122538,K02926.03,2,1.0,20.9569985,2.38,363.0,4.11,3891.0,0.564,4.718,16.279,3.0,0.30310889132455354,intermediate,False
8355178,K06178.01,1,0.989,13.0327301,1.64,809.0,101.4,6122.0,0.996,4.471,15.863,3.0,0.30310889132455354,intermediate,False
10122538,K02926.04,2,1.0,37.6333868,2.25,299.0,1.88,3891.0,0.564,4.718,16.279,3.0,0.30310889132455354,intermediate,False
4770174,K02971.02,1,0.999,31.9533679,1.65,725.0,65.15,6313.0,1.467,4.228,12.742,3.0,0.30310889132455354,intermediate,False
7983117,K03214.02,1,1.0,25.0901574,1.35,852.0,124.33,6033.0,1.788,3.985,12.014,5.5,0.22386075217339096,rocky,False
11125797,K03371.02,2,1.0,12.25384348,1.0,678.0,50.05,5413.0,0.82,4.579,13.747,5.5,0.22386075217339096,rocky,False
7289338,K03420.01,1,0.966,5.77451117,1.87,1232.0,544.74,5821.0,1.492,4.127,15.589,3.0,0.30310889132455354,intermediate,False
11442793,K00351.07,2,0.995,124.922516,3.37,407.0,6.45,5970.0,1.2,4.317,13.804,1.6,0.4150489428970998,neptune_like,False
8218379,K01920.02,1,0.847,10.1384691,0.74,723.0,64.55,5483.0,0.779,4.589,14.64,5.5,0.22386075217339096,rocky,False
7592922,K06890.01,1,0.952,2.15888911,0.72,1130.0,384.49,5269.0,0.713,4.627,15.377,5.5,0.22386075217339096,rocky,False
8362974,K07023.01,1,1.0,2.71772323,0.72,1123.0,375.05,5135.0,0.874,4.464,14.52,5.5,0.22386075217339096,rocky,False
8555967,K07894.01,1,0.837,347.97611,1.62,253.0,0.97,5995.0,0.878,4.536,14.648,3.0,0.30310889132455354,intermediate,False
3765917,K04526.02,1,1.0,11.8187288,2.09,919.0,168.38,5803.0,1.328,4.211,15.271,3.0,0.30310889132455354,intermediate,False
8216763,K04838.02,1,0.804,6.33342309,7.62,625.0,36.11,4352.0,0.613,4.671,15.073,1.0,0.525,gas_giant,False
3854496,K06368.01,1,1.0,9.4588054,1.78,943.0,187.04,6247.0,1.066,4.433,15.812,3.0,0.30310889132455354,intermediate,False
3972432,K06375.01,1,0.999,2.90805147,0.97,1220.0,523.63,5889.0,0.869,4.543,14.557,5.5,0.22386075217339096,rocky,False
5860347,K06631.01,1,0.831,2.56271232,0.48,1171.0,443.49,5190.0,0.899,4.446,13.273,5.5,0.22386075217339096,rocky,False
6763884,K06763.01,1,0.971,2.44693823,0.56,1379.0,855.53,5821.0,1.033,4.419,12.16,5.5,0.22386075217339096,rocky,False
6768616,K06765.01,1,0.955,13.05609,1.3,814.0,103.85,6078.0,0.994,4.434,15.154,5.5,0.22386075217339096,rocky,False
8394475,K07032.01,1,0.914,3.64049242,0.61,1136.0,393.32,5745.0,0.936,4.503,12.646,5.5,0.22386075217339096,rocky,False
9340411,K07162.01,1,0.979,5.1581317,2.02,1642.0,1720.62,5155.0,3.355,3.511,13.031,3.0,0.30310889132455354,intermediate,False
10163067,K07291.01,1,0.983,25.9136674,3.37,966.0,205.72,6167.0,2.346,3.804,12.556,1.6,0.4150489428970998,neptune_like,False
11241560,K07426.01,1,1.0,6.96197304,0.97,778.0,86.68,5008.0,0.814,4.506,15.352,5.5,0.22386075217339096,rocky,False
11244571,K07427.01,1,0.851,7.8935324,0.78,1052.0,289.79,6306.0,1.109,4.346,13.954,5.5,0.22386075217339096,rocky,False
11282568,K07430.01,1,1.0,1.320499473,18.94,4477.0,95168.65,5172.0,13.454,2.693,11.466,1.0,0.525,gas_giant,False
5966732,K06641.01,1,0.965,1.400903699,1.16,1764.0,2284.73,6375.0,0.975,4.474,15.514,5.5,0.22386075217339096,rocky,False
6853172,K06776.01,1,0.979,28.655498,1.45,658.0,44.37,6268.0,1.1,4.429,15.426,5.5,0.22386075217339096,rocky,False
7700500,K06907.01,1,0.909,4.60687717,1.14,865.0,132.78,5110.0,0.711,4.582,15.93,5.5,0.22386075217339096,rocky,False
8443812,K07041.01,1,0.888,8.3613732,0.79,793.0,93.31,5470.0,0.777,4.509,15.122,5.5,0.22386075217339096,rocky,False
9458266,K07174.01,1,0.801,1.58487898,0.37,943.0,187.91,4201.0,0.566,4.675,13.742,5.5,0.22386075217339096,rocky,False
11288492,K07434.01,1,0.986,5.704593,0.95,900.0,154.92,5523.0,0.832,4.566,14.572,5.5,0.22386075217339096,rocky,False
11288772,K07435.01,1,1.0,1.36752316,0.82,1684.0,1899.59,5836.0,1.048,4.417,13.861,5.5,0.22386075217339096,rocky,False
2161949,K06259.01,1,0.813,4.78113942,1.14,1130.0,386.46,5683.0,1.115,4.326,14.595,5.5,0.22386075217339096,rocky,False
2161949,K06259.02,1,0.967,7.18864064,1.3,987.0,223.87,5683.0,1.115,4.326,14.595,5.5,0.22386075217339096,rocky,False
6019971,K06646.01,1,1.0,7.1356633,1.38,751.0,75.39,4926.0,0.793,4.522,15.125,5.5,0.22386075217339096,rocky,False
6867219,K06783.01,1,0.866,11.8496351,1.31,802.0,97.71,6032.0,0.929,4.508,15.472,5.5,0.22386075217339096,rocky,False
9513168,K07182.01,1,0.986,6.853888,1.74,613.0,33.32,4199.0,0.684,4.609,16.538,3.0,0.30310889132455354,intermediate,False
11411639,K07445.01,1,0.948,6.933574,1.3,829.0,111.53,5510.0,0.793,4.584,15.804,5.5,0.22386075217339096,rocky,False
2301068,K06263.01,1,0.994,8.60965352,3.33,1550.0,1365.41,5418.0,4.233,3.447,12.765,1.6,0.4150489428970998,neptune_like,False
2422820,K06267.01,1,1.0,13.8911152,1.12,674.0,48.8,5472.0,0.79,4.499,15.365,5.5,0.22386075217339096,rocky,False
4274071,K06399.01,1,0.827,6.76890076,1.24,1017.0,253.3,5737.0,1.125,4.327,14.725,5.5,0.22386075217339096,rocky,False
6947623,K06793.01,1,0.972,3.62657392,0.79,1014.0,250.0,5416.0,0.8,4.579,14.835,5.5,0.22386075217339096,rocky,False
7816935,K06921.01,1,0.954,6.87778029,1.19,1052.0,289.51,6274.0,1.062,4.434,15.099,5.5,0.22386075217339096,rocky,False
8540376,K07892.01,2,0.994,10.692115,2.71,1008.0,244.47,6474.0,1.242,4.311,14.294,3.0,0.30310889132455354,intermediate,False
10396708,K07320.01,1,1.0,8.50207749,0.75,679.0,50.14,4889.0,0.715,4.57,14.755,5.5,0.22386075217339096,rocky,False
2449245,K06274.01,1,0.997,18.1772927,1.5,737.0,69.62,6158.0,1.026,4.455,15.324,5.5,0.22386075217339096,rocky,False
2557350,K06276.01,1,0.96,3.09872834,0.64,579.0,26.6,3628.0,0.41,4.842,15.87,5.5,0.22386075217339096,rocky,False
5171707,K06532.01,1,1.0,0.813998812,1.36,1933.0,3285.52,5705.0,0.989,4.424,15.567,5.5,0.22386075217339096,rocky,False
6128245,K06666.01,1,0.955,1.118510435,0.75,1684.0,1898.51,5918.0,0.865,4.544,14.796,5.5,0.22386075217339096,rocky,False
6956176,K06798.01,1,0.996,2.64185268,3.56,2104.0,4636.69,5195.0,2.935,3.409,13.533,1.6,0.4150489428970998,neptune_like,False
7902204,K06931.01,1,0.972,2.54031121,1.2,1268.0,611.31,5778.0,0.911,4.531,15.921,5.5,0.22386075217339096,rocky,False
9596064,K07197.01,1,1.0,1.74145041,1.46,1234.0,547.5,5238.0,0.764,4.598,16.269,5.5,0.22386075217339096,rocky,False
10450504,K07327.01,1,0.963,17.9908273,1.88,541.0,20.29,4918.0,0.752,4.546,15.864,3.0,0.30310889132455354,intermediate,False
11602794,K07460.01,1,0.925,5.70509519,1.58,947.0,189.8,5455.0,0.927,4.448,15.597,5.5,0.22386075217339096,rocky,False
6187508,K06672.01,1,1.0,2.28494301,1.0,1180.0,458.39,5396.0,0.789,4.571,15.181,5.5,0.22386075217339096,rocky,False
7939761,K06934.01,1,1.0,22.2548897,2.16,899.0,154.4,5349.0,2.388,3.76,14.156,3.0,0.30310889132455354,intermediate,False
8613446,K07069.01,1,1.0,1.01485981,1.61,1928.0,3274.72,6158.0,1.024,4.453,15.572,3.0,0.30310889132455354,intermediate,False
8624860,K07072.01,1,0.872,15.3902613,4.39,1459.0,1069.24,5649.0,4.994,3.282,13.808,1.6,0.4150489428970998,neptune_like,False
8693536,K07076.01,1,0.99,16.2347636,1.28,852.0,124.25,6478.0,1.188,4.371,14.299,5.5,0.22386075217339096,rocky,False
9640123,K07209.01,1,0.991,8.2553499,3.28,1462.0,1079.27,5403.0,3.6,3.559,13.816,1.6,0.4150489428970998,neptune_like,False
10546063,K07339.01,1,1.0,10.6982275,1.73,919.0,168.88,6277.0,1.097,4.417,15.833,3.0,0.30310889132455354,intermediate,False
11672354,K07471.01,1,0.953,5.29655591,1.3,1156.0,421.14,6268.0,1.1,4.429,15.591,5.5,0.22386075217339096,rocky,False
6265961,K06680.01,1,0.913,5.52507406,0.8,1028.0,263.79,5600.0,1.037,4.378,13.692,5.5,0.22386075217339096,rocky,False
9651602,K07215.01,1,0.971,3.90735046,0.83,1007.0,243.14,5497.0,0.809,4.577,15.283,5.5,0.22386075217339096,rocky,False
10586619,K07345.01,1,0.902,377.501257,2.16,242.0,0.81,5751.0,0.94,4.508,15.044,3.0,0.30310889132455354,intermediate,False
11773625,K07479.01,1,0.875,7.1969168,1.1,1132.0,388.54,5530.0,1.575,4.045,13.44,5.5,0.22386075217339096,rocky,False
2970670,K06299.01,1,0.894,0.947554749,0.67,1633.0,1680.03,5508.0,0.84,4.569,13.853,5.5,0.22386075217339096,rocky,False
5295206,K06557.01,1,0.989,6.63448023,1.04,1177.0,453.27,6463.0,1.225,4.313,13.805,5.5,0.22386075217339096,rocky,False
6307000,K06687.01,1,0.973,1.002591901,0.87,1391.0,884.21,4893.0,0.739,4.574,15.79,5.5,0.22386075217339096,rocky,False
6345758,K06689.01,1,0.996,3.37116682,0.98,1291.0,656.3,5653.0,1.163,4.288,15.03,5.5,0.22386075217339096,rocky,False
8042644,K06957.01,1,0.991,1.48062814,0.76,1653.0,1770.63,6187.0,0.937,4.499,15.189,5.5,0.22386075217339096,rocky,False
8760760,K07088.01,1,1.0,2.68814059,0.92,1135.0,392.64,5636.0,0.734,4.613,15.563,5.5,0.22386075217339096,rocky,False
9658089,K07220.01,1,0.996,1.057080807,0.97,1805.0,2518.85,6000.0,0.946,4.487,15.102,5.5,0.22386075217339096,rocky,False
9674320,K07223.01,1,0.947,317.062416,1.59,218.0,0.54,5366.0,0.715,4.625,14.634,5.5,0.22386075217339096,rocky,True
11904704,K07489.01,1,0.999,0.565713361,0.81,1917.0,3197.67,5220.0,0.881,4.48,14.722,5.5,0.22386075217339096,rocky,False
8091197,K06960.01,1,0.997,4.88698386,1.2,1133.0,389.31,6152.0,1.009,4.464,13.873,5.5,0.22386075217339096,rocky,False
8098960,K06966.01,1,0.98,8.47484677,1.35,780.0,87.55,5564.0,0.785,4.587,15.381,5.5,0.22386075217339096,rocky,False
9811915,K07232.01,1,0.984,1.96682825,1.18,1283.0,638.54,5595.0,0.796,4.581,15.612,5.5,0.22386075217339096,rocky,False
10665749,K07359.01,1,0.965,4.237447181,2.26,1172.0,446.38,5993.0,0.993,4.425,15.504,3.0,0.30310889132455354,intermediate,False
10680424,K07361.01,1,1.0,0.92623983,1.16,1208.0,504.34,4494.0,0.591,4.692,16.28,5.5,0.22386075217339096,rocky,False
5897826,K00126.02,1,0.997,0.875197345,0.73,2518.0,9497.39,5855.0,1.796,3.999,13.109,5.5,0.22386075217339096,rocky,False
3240158,K01106.03,1,0.949,13.2298203,1.5,856.0,126.84,6049.0,1.176,4.353,14.818,5.5,0.22386075217339096,rocky,False
5353938,K06568.01,1,0.951,6.27651592,0.65,532.0,18.89,3914.0,0.515,4.748,15.516,5.5,0.22386075217339096,rocky,False
6436505,K06707.01,1,0.993,43.535891,1.86,444.0,9.19,5481.0,0.778,4.592,15.857,3.0,0.30310889132455354,intermediate,False
8115647,K06970.01,1,0.987,40.7698541,1.87,585.0,27.73,5884.0,1.21,4.306,14.908,3.0,0.30310889132455354,intermediate,False
8881169,K07106.01,1,0.981,5.01880305,1.08,1178.0,455.98,6220.0,1.083,4.398,14.541,5.5,0.22386075217339096,rocky,False
9837013,K07236.01,1,0.933,14.461834,1.05,785.0,89.86,5457.0,1.196,4.239,14.75,5.5,0.22386075217339096,rocky,False
10812541,K07375.01,1,0.996,4.84847245,1.51,667.0,46.85,4137.0,0.647,4.625,14.849,5.5,0.22386075217339096,rocky,False
12016243,K07506.01,1,1.0,11.8436119,1.41,830.0,111.98,6077.0,0.999,4.471,15.193,5.5,0.22386075217339096,rocky,False
11129738,K01427.02,1,0.891,4.88446644,0.84,579.0,26.5,3883.0,0.517,4.725,15.84,5.5,0.22386075217339096,rocky,False
10028792,K01574.04,1,0.946,8.9772888,1.79,1113.0,362.75,5597.0,1.699,3.963,14.6,3.0,0.30310889132455354,intermediate,False
4860678,K01602.02,1,0.899,3.03359398,1.55,1529.0,1294.06,5557.0,1.616,4.037,14.943,5.5,0.22386075217339096,rocky,False
5531953,K01681.04,1,0.999,21.9139549,10.39,303.0,2.01,3638.0,0.42,4.844,15.855,1.0,0.525,gas_giant,False
5456979,K06579.01,1,0.997,2.6528082,1.17,1280.0,633.57,5778.0,0.935,4.48,15.668,5.5,0.22386075217339096,rocky,False
7217088,K06849.01,1,0.997,12.54474243,1.88,840.0,117.9,5767.0,1.159,4.316,15.082,3.0,0.30310889132455354,intermediate,False
8145958,K06978.01,1,0.978,3.07551068,0.84,1389.0,879.95,5763.0,1.242,4.256,13.359,5.5,0.22386075217339096,rocky,False
8155654,K06980.01,1,0.943,6.29340543,1.08,1072.0,312.61,6214.0,1.076,4.442,15.186,5.5,0.22386075217339096,rocky,False
8167504,K06983.01,1,0.99,7.7021729,0.85,888.0,147.24,5618.0,0.969,4.449,14.32,5.5,0.22386075217339096,rocky,False
8958811,K07116.01,1,0.842,2.52557582,0.62,1364.0,818.81,5821.0,1.036,4.421,13.564,5.5,0.22386075217339096,rocky,False
10843431,K07378.01,2,0.994,8.7396758,3.29,577.0,26.17,4406.0,0.628,4.643,16.324,1.6,0.4150489428970998,neptune_like,False
12067960,K07510.01,1,0.972,5.60682001,1.04,942.0,186.43,5699.0,0.853,4.553,15.289,5.5,0.22386075217339096,rocky,False
6307083,K02050.02,1,0.939,3.17796408,0.74,1034.0,270.25,5061.0,0.841,4.488,12.218,5.5,0.22386075217339096,rocky,False
7620413,K02103.02,1,0.994,3.66520844,0.82,1168.0,439.57,5579.0,1.029,4.389,14.736,5.5,0.22386075217339096,rocky,False
11705004,K02199.02,1,0.996,3.05293416,1.18,1047.0,284.82,5311.0,0.788,4.588,15.901,5.5,0.22386075217339096,rocky,False
2854181,K02232.02,1,0.999,12.834857,1.73,755.0,76.96,5492.0,1.016,4.389,15.331,3.0,0.30310889132455354,intermediate,False
8838950,K02421.02,1,0.886,4.02321842,0.48,747.0,73.5,4671.0,0.528,4.721,14.363,5.5,0.22386075217339096,rocky,False
6867555,K02439.02,1,0.996,7.5017934,1.32,1046.0,283.25,6321.0,1.125,4.417,15.438,5.5,0.22386075217339096,rocky,False
12208631,K02449.02,1,1.0,0.912351255,1.46,1840.0,2705.58,5481.0,1.036,4.369,15.114,5.5,0.22386075217339096,rocky,False
7335514,K06860.01,1,0.997,0.576732089,0.43,1537.0,1316.33,4524.0,0.717,4.576,13.291,5.5,0.22386075217339096,rocky,False
9025739,K07125.01,1,0.999,7.918267,0.93,953.0,195.36,5966.0,1.016,4.418,14.758,5.5,0.22386075217339096,rocky,False
12304728,K07520.01,1,1.0,3.14735789,3.45,2209.0,5635.4,5189.0,4.93,3.352,14.386,1.6,0.4150489428970998,neptune_like,False
9026749,K02564.02,1,0.913,17.6637979,2.98,1178.0,455.65,5734.0,3.405,3.591,14.074,3.0,0.30310889132455354,intermediate,False
10916600,K02623.02,1,0.993,4.02664625,0.68,1318.0,715.51,6187.0,1.238,4.341,13.383,5.5,0.22386075217339096,rocky,False
3547178,K06342.01,1,0.984,8.1770751,0.83,1115.0,365.09,6501.0,1.209,4.281,12.419,5.5,0.22386075217339096,rocky,False
